id,name,location,cuisine,avg_cost_for_two,rating,budget_band
hotel-sakti-saravana::electronic-city,Hotel Sakti Saravana,electronic city,"tamil, south indian",350.0,3.8,low
z-cafe::electronic-city,Z Cafe,electronic city,"chinese, fast food, beverages",300.0,3.6,low
swathi-restaurant---the-vintage-inn::electronic-city,Swathi Restaurant - The Vintage Inn,electronic city,"andhra, north indian",900.0,3.8,medium
paratha-house::electronic-city,Paratha House,electronic city,"north indian, chinese",350.0,3.6,low
the-mirchi::electronic-city,The Mirchi,electronic city,"chinese, north indian, bengali",400.0,3.3,low
prem-s-biriyani::electronic-city,Prem's Biriyani,electronic city,"biryani, fast food",300.0,3.3,low
mast-punjabi-spice::electronic-city,Mast Punjabi Spice,electronic city,north indian,400.0,2.9,low
thanima-garden-restaurant::electronic-city,Thanima Garden Restaurant,electronic city,"north indian, chinese, kerala",500.0,3.6,low
bhukkads::electronic-city,Bhukkads,electronic city,"chinese, north eastern",400.0,3.2,low
karaikudi-restaurant::electronic-city,Karaikudi Restaurant,electronic city,south indian,300.0,3.7,low
mamaji-s::electronic-city,Mamaji's,electronic city,north indian,600.0,3.6,low
bangaliana::electronic-city,Bangaliana,electronic city,bengali,600.0,3.0,low
tuba-rolls-snacks::electronic-city,Tuba Rolls & Snacks,electronic city,"chinese, fast food, north indian, rolls",200.0,3.0,low
wangs-kitchen::electronic-city,Wangs Kitchen,electronic city,chinese,1000.0,2.5,medium
new-food-magic::electronic-city,New Food Magic,electronic city,"andhra, chinese, north indian, south indian",450.0,3.2,low
akshara::electronic-city,Akshara,electronic city,"north indian, south indian, chinese",700.0,3.8,low
kittu-s::electronic-city,Kittu's,electronic city,north indian,750.0,4.2,low
ec-dine-restaurant::electronic-city,EC Dine Restaurant,electronic city,"south indian, north indian, kerala",500.0,3.4,low
udupi-food-junction::electronic-city,Udupi Food Junction,electronic city,"south indian, north indian",250.0,3.5,low
maa-biryani-hyderabadi::electronic-city,Maa Biryani Hyderabadi,electronic city,biryani,450.0,2.6,low
curries-n-phulkas::electronic-city,Curries 'N' Phulkas,electronic city,north indian,250.0,3.4,low
donut-cafe::electronic-city,Donut Cafe,electronic city,"desserts, fast food",250.0,3.9,low
halli-kitchen::electronic-city,Halli Kitchen,electronic city,south indian,300.0,2.5,low
hotel-uma-bhai::electronic-city,Hotel Uma Bhai,electronic city,north indian,400.0,3.7,low
kettle-kegs::electronic-city,Kettle & Kegs,electronic city,"tea, beverages",200.0,3.1,low
vov-shawarma::electronic-city,Vov Shawarma,electronic city,fast food,200.0,3.2,low
7-shanghai::electronic-city,7 Shanghai,electronic city,chinese,250.0,3.5,low
annapurna-andhra-hotel::electronic-city,Annapurna Andhra Hotel,electronic city,"mughlai, chinese, north indian",400.0,3.3,low
hotel-avakay::electronic-city,Hotel Avakay,electronic city,"andhra, north indian, chinese, biryani",550.0,3.6,low
bib---breakfast-in-the-box::electronic-city,BIB - Breakfast in the Box,electronic city,"american, sandwich",600.0,3.9,low
chivi-s-meilleurs-boulangers::electronic-city,Chivi's Meilleurs Boulangers,electronic city,"south indian, bakery, fast food",300.0,3.4,low
mr-meetharam::electronic-city,Mr. Meetharam,electronic city,"mithai, street food",150.0,3.3,low
king-s-appetite::electronic-city,King's Appetite,electronic city,"north indian, chinese",500.0,3.7,low
thanco-s-natural-ice-creams::electronic-city,Thanco's Natural Ice Creams,electronic city,"ice cream, desserts",450.0,3.7,low
cakes-wagon::electronic-city,Cakes Wagon,electronic city,"bakery, desserts",600.0,3.4,low
cake-menu::electronic-city,Cake Menu,electronic city,bakery,400.0,3.3,low
a2b---adyar-ananda-bhavan::electronic-city,A2B - Adyar Ananda Bhavan,electronic city,"south indian, north indian, chinese, street food, fast food",400.0,3.1,low
pot-biryani::electronic-city,Pot Biryani,electronic city,"north indian, chinese, biryani, seafood",600.0,2.8,low
organicfeast::electronic-city,OrganicFeast,electronic city,"north indian, chinese, healthy food",400.0,2.9,low
manasa-andhra-style-multi-cuisine-restaurant::electronic-city,Manasa Andhra Style Multi Cuisine Restaurant,electronic city,"north indian, south indian, chinese, andhra, biryani",800.0,3.6,low
akkad-bakkad::electronic-city,Akkad Bakkad,electronic city,"north indian, chinese",600.0,3.9,low
meat-and-eat::electronic-city,Meat and Eat,electronic city,"fast food, burger",500.0,3.4,low
hotel-shruthi::electronic-city,Hotel Shruthi,electronic city,"north indian, biryani",200.0,3.5,low
crumbz-crunches::electronic-city,Crumbz Crunches,electronic city,"north indian, chinese",450.0,3.1,low
mumbai-kulfi::electronic-city,Mumbai Kulfi,electronic city,"ice cream, desserts",100.0,3.7,low
sky-lounge-bar---svenska-design-hotel::electronic-city,Sky Lounge Bar - Svenska Design Hotel,electronic city,"north indian, pizza, asian, italian",1500.0,4.0,medium
foodie-nation::electronic-city,Foodie Nation,electronic city,"north indian, chinese, arabian",1000.0,3.5,medium
gilly-s-restobar::electronic-city,Gilly's Restobar,electronic city,"continental, north indian, chinese, salad",1200.0,4.3,medium
spicy-tandoor::electronic-city,Spicy Tandoor,electronic city,"north indian, chinese, kebab, mughlai",400.0,2.7,low
messy-s::electronic-city,Messy's,electronic city,fast food,400.0,3.8,low
rayalaseema-ruchulu-sr::electronic-city,Rayalaseema Ruchulu SR,electronic city,"andhra, south indian",300.0,3.2,low
andhra-biryani-curries::electronic-city,Andhra Biryani & Curries,electronic city,"north indian, south indian, chinese, andhra, biryani",400.0,3.1,low
reddy-s-hyderabadi-biryani::electronic-city,Reddy's Hyderabadi Biryani,electronic city,"chinese, north indian, south indian, biryani, andhra",500.0,2.7,low
juicy::electronic-city,Juicy,electronic city,"beverages, juices, fast food",200.0,3.9,low
flying-cakes::electronic-city,Flying Cakes,electronic city,"bakery, desserts",500.0,3.1,low
domino-s-pizza::electronic-city,Domino's Pizza,electronic city,"pizza, fast food",400.0,2.7,low
royal-iceberry::electronic-city,Royal Iceberry,electronic city,desserts,200.0,3.4,low
petoo::electronic-city,Petoo,electronic city,"north indian, fast food, street food",400.0,3.6,low
just-cakes::electronic-city,Just Cakes,electronic city,bakery,350.0,3.4,low
andhra-amigos::electronic-city,Andhra Amigos,electronic city,"andhra, north indian, biryani",350.0,3.6,low
kritunga-restaurant::electronic-city,Kritunga Restaurant,electronic city,"andhra, biryani, north indian, chinese",650.0,3.8,low
mcdonald-s::bommanahalli,McDonald's,bommanahalli,"burger, fast food",500.0,3.3,low
uma-ki-rasoi::electronic-city,Uma Ki Rasoi,electronic city,north indian,250.0,3.9,low
chick-blast::electronic-city,Chick Blast,electronic city,fast food,400.0,3.3,low
sankalp-reddy-restaurant::electronic-city,Sankalp Reddy Restaurant,electronic city,"south indian, andhra, biryani",300.0,3.9,low
millennium-plaza::electronic-city,Millennium Plaza,electronic city,north indian,700.0,3.4,low
sitara-veg-restaurant::electronic-city,Sitara Veg Restaurant,electronic city,"south indian, north indian, chinese",400.0,3.9,low
sweet-chariot::electronic-city,Sweet Chariot,electronic city,"bakery, fast food",500.0,3.0,low
seasons::electronic-city,Seasons,electronic city,"north indian, south indian, chinese, seafood, kerala, arabian, juices",1000.0,2.9,medium
cedar-bar-dive---hotel-presidency::electronic-city,Cedar Bar & Dive - Hotel Presidency,electronic city,"north indian, thai, chinese, continental",1200.0,3.8,medium
juicemaker::electronic-city,Juicemaker,electronic city,"beverages, fast food",400.0,3.9,low
just-bake::electronic-city,Just Bake,electronic city,"bakery, desserts",400.0,3.2,low
vinaya-royal-inn::electronic-city,Vinaya Royal Inn,electronic city,"north indian, chinese",500.0,3.1,low
tap-house-resto-bar::electronic-city,Tap House Resto Bar,electronic city,"chinese, north indian, thai",900.0,3.4,medium
kabab-souq::electronic-city,Kabab Souq,electronic city,"north indian, chinese",400.0,3.4,low
french-bake-house::electronic-city,French Bake House,electronic city,"bakery, french, fast food",200.0,3.7,low
apsara-ice-cream::electronic-city,Apsara Ice Cream,electronic city,"ice cream, desserts",200.0,4.0,low
mesa-deli---svenska-design-hotel::electronic-city,Mesa Deli - Svenska Design Hotel,electronic city,"north indian, italian",600.0,3.2,low
indian-kitchen---hotel-presidency::electronic-city,Indian Kitchen - Hotel Presidency,electronic city,"fast food, north indian, finger food",1000.0,3.0,medium
salt-n-pepper::electronic-city,Salt N Pepper,electronic city,"north indian, chinese",500.0,3.6,low
punjab-calling::electronic-city,Punjab Calling,electronic city,north indian,400.0,3.7,low
hanchi-thinnuva::electronic-city,Hanchi Thinnuva,electronic city,south indian,300.0,3.5,low
venadu-restaurant::electronic-city,Venadu Restaurant,electronic city,kerala,700.0,3.4,low
chill-out-cafe::electronic-city,Chill Out Cafe,electronic city,"north indian, chinese",350.0,3.5,low
trisha-s-kitchen::electronic-city,Trisha's Kitchen,electronic city,"north indian, chinese",300.0,3.2,low
nandanam-family-restaurant::electronic-city,Nandanam Family Restaurant,electronic city,"kerala, chinese",400.0,3.3,low
food-point-family-restauarant::electronic-city,Food Point Family Restauarant,electronic city,"north indian, chinese, mughlai",700.0,3.3,low
soul-curry-restaurant::electronic-city,Soul Curry Restaurant,electronic city,"andhra, chinese, north indian, biryani",600.0,3.6,low
ragi-nadu::electronic-city,Ragi Nadu,electronic city,"south indian, biryani, chinese",450.0,3.5,low
rolls-on-wheels::electronic-city,Rolls On Wheels,electronic city,"fast food, rolls, momos",300.0,2.7,low
mesa-lounge-bar---svenska-design-hotel::electronic-city,Mesa Lounge Bar - Svenska Design Hotel,electronic city,"north indian, pizza, asian, italian",1500.0,3.5,medium
pulla-reddy-sweets::electronic-city,Pulla Reddy Sweets,electronic city,mithai,250.0,3.0,low
food-4-u::electronic-city,Food 4 U,electronic city,north indian,400.0,3.6,low
the-hungry::electronic-city,The Hungry,electronic city,"fast food, chinese",400.0,3.6,low
green-family-bar-restaurant::electronic-city,Green Family Bar & Restaurant,electronic city,"north indian, chinese, andhra",1000.0,3.0,medium
chinmayee-s::electronic-city,Chinmayee's,electronic city,"north indian, chinese",700.0,3.1,low
tellimagic-restaurant::electronic-city,Tellimagic Restaurant,electronic city,"north indian, south indian, chinese",400.0,3.5,low
sfc-kabab-corner::electronic-city,SFC Kabab Corner,electronic city,"chinese, andhra",350.0,3.6,low
royal-chowpatty::electronic-city,Royal Chowpatty,electronic city,street food,100.0,3.7,low
new-aastha::electronic-city,New Aastha,electronic city,"north indian, chinese",250.0,3.6,low
food-club-restaurant::electronic-city,Food Club Restaurant,electronic city,"north indian, chinese",500.0,3.7,low
bhojanam-restaurant::electronic-city,Bhojanam Restaurant,electronic city,"andhra, biryani",600.0,3.6,low
ruchie-rich::electronic-city,Ruchie Rich,electronic city,"biryani, fast food, north indian",200.0,3.5,low
rk-garden-family-restaurant::electronic-city,RK Garden Family Restaurant,electronic city,"andhra, chinese, north indian, south indian",600.0,3.5,low
vijayawadawari-sandhya-andhra-mess::electronic-city,Vijayawadawari Sandhya Andhra Mess,electronic city,"north indian, biryani, south indian",400.0,3.4,low
eden-huts-dhaba::electronic-city,Eden Huts Dhaba,electronic city,"chinese, north indian",500.0,3.6,low
samrudhi::electronic-city,Samrudhi,electronic city,"andhra, chinese, north indian",450.0,2.9,low
hotel-food-zone::electronic-city,Hotel Food Zone,electronic city,"north indian, chinese",350.0,3.3,low
nmr-multicuisine-restaurant::electronic-city,NMR Multicuisine Restaurant,electronic city,"north indian, chinese, arabian, juices",550.0,3.6,low
oasis-restaurant::electronic-city,Oasis Restaurant,electronic city,"north indian, chinese, kebab",550.0,2.9,low
swad::electronic-city,Swad,electronic city,"north indian, chinese",500.0,3.7,low
salt-and-spice::electronic-city,Salt And Spice,electronic city,"north indian, kerala",450.0,3.2,low
bawarchi::electronic-city,Bawarchi,electronic city,"north indian, chinese",400.0,3.0,low
kinara-family-restaurant::electronic-city,Kinara Family Restaurant,electronic city,"south indian, north indian, chinese",600.0,3.5,low
food-planet::electronic-city,Food Planet,electronic city,"north indian, chinese, kerala",400.0,3.1,low
bachelor-s-special-biriyani::electronic-city,Bachelor's Special Biriyani,electronic city,"biryani, north indian, south indian",250.0,3.3,low
e-foods-regalia::electronic-city,E Foods Regalia,electronic city,"south indian, chinese",550.0,3.1,low
malabar-restaurant::electronic-city,Malabar Restaurant,electronic city,"kerala, fast food, beverages",400.0,3.6,low
andhra-chettinad-cuisine::electronic-city,Andhra Chettinad Cuisine,electronic city,"andhra, south indian, chettinad",250.0,3.6,low
varenyam::electronic-city,Varenyam,electronic city,"south indian, north indian",500.0,3.7,low
cake-dilim::electronic-city,Cake Dilim,electronic city,"bakery, desserts",400.0,3.2,low
mbr-dum-biryani-county::electronic-city,MBR Dum Biryani County,electronic city,"biryani, north indian",150.0,3.5,low
desi-breakk::electronic-city,Desi Breakk,electronic city,north indian,150.0,3.6,low
bengaluru-restaurant::electronic-city,Bengaluru Restaurant,electronic city,"north indian, south indian",1500.0,3.1,medium
s-r-andhra-mess::electronic-city,S R Andhra Mess,electronic city,andhra,200.0,3.3,low
shiv-shankar-hotel::electronic-city,Shiv Shankar Hotel,electronic city,"north indian, chinese",350.0,3.5,low
gourmet::electronic-city,Gourmet,electronic city,"north indian, chinese, continental, south indian",800.0,3.5,low
nightowl::electronic-city,NightOwl,electronic city,north indian,400.0,2.7,low
big-apple-restaurant::electronic-city,Big Apple Restaurant,electronic city,"north indian, chinese, pizza, burger",300.0,3.2,low
hotel-the-nalanda::electronic-city,Hotel The Nalanda,electronic city,"north indian, south indian",700.0,3.2,low
pepper-pillar::electronic-city,Pepper Pillar,electronic city,south indian,700.0,3.4,low
hotel-a-1::electronic-city,Hotel A-1,electronic city,"north indian, chinese",300.0,3.3,low
andhra-mess::electronic-city,Andhra Mess,electronic city,south indian,200.0,3.4,low
vasu-biriyani-paradise::electronic-city,Vasu Biriyani Paradise,electronic city,"north indian, biryani, chinese",350.0,3.1,low
dilli-6::electronic-city,Dilli 6,electronic city,"north indian, chinese",450.0,3.2,low
yum-kitchen::electronic-city,Yum Kitchen,electronic city,"north indian, chinese",600.0,2.8,low
mk-dabbawala::electronic-city,MK Dabbawala,electronic city,north indian,400.0,3.2,low
the-magic-chef::electronic-city,The Magic Chef,electronic city,"north indian, chinese",300.0,3.7,low
satkar::electronic-city,Satkar,electronic city,"chinese, north indian",350.0,3.6,low
sandesh-sweets-chats::electronic-city,Sandesh Sweets & Chats,electronic city,"south indian, street food, beverages",350.0,2.9,low
nh7-resto-pub::electronic-city,NH7 Resto Pub,electronic city,"andhra, chinese, continental",1400.0,3.3,medium
hamara-kozhikode::electronic-city,Hamara Kozhikode,electronic city,"kerala, juices",300.0,3.3,low
new-andhra-spice::electronic-city,New Andhra Spice,electronic city,andhra,400.0,3.3,low
new-green-leaf-restaurant::electronic-city,New Green Leaf Restaurant,electronic city,"kerala, north indian, chinese, south indian",600.0,3.6,low
bhukkad::electronic-city,Bhukkad,electronic city,"healthy food, fast food",250.0,3.3,low
eatsy::electronic-city,Eatsy,electronic city,"north indian, south indian",300.0,3.5,low
xpress-kitchen::electronic-city,Xpress Kitchen,electronic city,"north indian, chinese",500.0,3.3,low
chikeys::electronic-city,Chikeys,electronic city,"burger, fast food",400.0,3.0,low
momm-s-the-kitchen::electronic-city,Momm's The Kitchen,electronic city,"andhra, south indian, north indian, chinese",500.0,3.4,low
the-three-dragons::electronic-city,The Three Dragons,electronic city,chinese,400.0,3.3,low
zaffron-express::electronic-city,Zaffron Express,electronic city,"north indian, chinese, biryani",550.0,3.5,low
hungry-kya::electronic-city,Hungry Kya?,electronic city,"north indian, chinese",400.0,3.3,low
hunter-s-lounge::electronic-city,Hunter's Lounge,electronic city,"south indian, north indian, chinese",500.0,3.1,low
polo-scoops::electronic-city,Polo Scoops,electronic city,desserts,200.0,3.2,low
